entity_id,ip,geo_country,asn,asn_org
,10.20.4.209,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.4.210,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.4.211,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.4.212,MY,64576,Synthetic MY Transit Cooperative 1
,10.20.4.213,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.4.214,US,64532,Synthetic US Transit Cooperative 1
,10.20.4.215,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.4.216,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.4.217,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.4.218,TR,64593,Synthetic TR Transit Cooperative 2
,10.20.4.219,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.4.220,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.4.221,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.4.222,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.4.223,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.4.224,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.4.225,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.4.226,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.4.227,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.4.228,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.4.229,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.4.230,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.4.231,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.4.232,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.4.233,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.4.234,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.4.235,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.4.236,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.4.237,NZ,64580,Synthetic NZ Transit Cooperative 1
,10.20.4.238,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.4.239,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.4.240,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.4.241,NG,64601,Synthetic NG Transit Cooperative 2
,10.20.4.242,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.4.243,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.4.244,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.4.245,GR,64561,Synthetic GR Transit Cooperative 2
,10.20.4.246,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.4.247,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.4.248,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.4.249,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.4.250,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.4.251,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.4.252,SE,64588,Synthetic SE Transit Cooperative 1
,10.20.4.253,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.4.254,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.5.1,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.5.2,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.5.3,MY,64576,Synthetic MY Transit Cooperative 1
,10.20.5.4,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.5.5,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.5.6,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.5.7,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.5.8,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.5.9,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.5.10,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.5.11,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.5.12,AE,64537,Synthetic AE Transit Cooperative 2
,10.20.5.13,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.5.14,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.5.15,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.5.16,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.5.17,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.5.18,TR,64593,Synthetic TR Transit Cooperative 2
,10.20.5.19,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.5.20,TR,64593,Synthetic TR Transit Cooperative 2
,10.20.5.21,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.5.22,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.5.23,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.5.24,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.5.25,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.5.26,AE,64537,Synthetic AE Transit Cooperative 2
,10.20.5.27,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.5.28,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.5.29,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.5.30,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.5.31,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.5.32,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.5.33,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.5.34,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.5.35,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.5.36,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.5.37,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.5.38,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.5.39,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.5.40,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.5.41,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.5.42,TR,64592,Synthetic TR Transit Cooperative 1
,10.20.5.43,TH,64590,Synthetic TH Transit Cooperative 1
,10.20.5.44,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.5.45,IT,64570,Synthetic IT Transit Cooperative 1
,10.20.5.46,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.47,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.5.48,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.5.49,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.5.50,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.5.51,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.5.52,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.5.53,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.5.54,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.5.55,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.5.56,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.57,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.5.58,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.5.59,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.60,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.5.61,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.5.62,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.5.63,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.5.64,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.5.65,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.5.66,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.5.67,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.5.68,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.5.69,NZ,64580,Synthetic NZ Transit Cooperative 1
,10.20.5.70,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.5.71,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.5.72,US,64532,Synthetic US Transit Cooperative 1
,10.20.5.73,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.5.74,CH,64544,Synthetic CH Transit Cooperative 1
,10.20.5.75,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.5.76,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.5.77,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.5.78,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.5.79,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.5.80,CA,64517,Synthetic CA Transit Cooperative 2
,10.20.5.81,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.5.82,AE,64537,Synthetic AE Transit Cooperative 2
,10.20.5.83,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.5.84,TR,64593,Synthetic TR Transit Cooperative 2
,10.20.5.85,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.5.86,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.5.87,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.5.88,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.5.89,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.5.90,CA,64517,Synthetic CA Transit Cooperative 2
,10.20.5.91,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.5.92,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.5.93,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.5.94,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.5.95,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.5.96,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.5.97,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.5.98,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.5.99,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.5.100,US,64533,Synthetic US Transit Cooperative 2
,10.20.5.101,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.5.102,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.5.103,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.5.104,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.105,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.5.106,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.5.107,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.5.108,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.5.109,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.5.110,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.5.111,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.5.112,US,64533,Synthetic US Transit Cooperative 2
,10.20.5.113,CA,64516,Synthetic CA Transit Cooperative 1
,10.20.5.114,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.5.115,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.5.116,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.117,CH,64544,Synthetic CH Transit Cooperative 1
,10.20.5.118,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.5.119,PL,64583,Synthetic PL Transit Cooperative 2
,10.20.5.120,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.121,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.5.122,ES,64556,Synthetic ES Transit Cooperative 1
,10.20.5.123,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.5.124,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.5.125,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.5.126,NZ,64580,Synthetic NZ Transit Cooperative 1
,10.20.5.127,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.5.128,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.5.129,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.5.130,FI,64559,Synthetic FI Transit Cooperative 2
,10.20.5.131,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.5.132,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.5.133,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.5.134,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.5.135,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.5.136,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.5.137,CH,64544,Synthetic CH Transit Cooperative 1
,10.20.5.138,US,64532,Synthetic US Transit Cooperative 1
,10.20.5.139,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.5.140,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.5.141,MY,64577,Synthetic MY Transit Cooperative 2
,10.20.5.142,FI,64559,Synthetic FI Transit Cooperative 2
,10.20.5.143,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.5.144,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.5.145,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.5.146,US,64532,Synthetic US Transit Cooperative 1
,10.20.5.147,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.5.148,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.5.149,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.5.150,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.5.151,US,64532,Synthetic US Transit Cooperative 1
,10.20.5.152,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.5.153,VN,64596,Synthetic VN Transit Cooperative 1
,10.20.5.154,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.5.155,CH,64544,Synthetic CH Transit Cooperative 1
,10.20.5.156,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.5.157,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.5.158,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.5.159,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.5.160,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.5.161,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.5.162,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.5.163,CA,64517,Synthetic CA Transit Cooperative 2
,10.20.5.164,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.5.165,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.5.166,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.5.167,UA,64595,Synthetic UA Transit Cooperative 2
,10.20.5.168,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.5.169,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.5.170,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.5.171,MY,64576,Synthetic MY Transit Cooperative 1
,10.20.5.172,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.5.173,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.5.174,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.5.175,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.5.176,CA,64517,Synthetic CA Transit Cooperative 2
,10.20.5.177,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.5.178,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.5.179,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.5.180,UA,64595,Synthetic UA Transit Cooperative 2
,10.20.5.181,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.5.182,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.5.183,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.5.184,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.5.185,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.5.186,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.5.187,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.5.188,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.5.189,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.5.190,AT,64540,Synthetic AT Transit Cooperative 1
,10.20.5.191,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.5.192,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.5.193,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.5.194,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.5.195,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.5.196,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.5.197,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.5.198,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.5.199,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.5.200,SE,64588,Synthetic SE Transit Cooperative 1
,10.20.5.201,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.5.202,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.5.203,AT,64540,Synthetic AT Transit Cooperative 1
,10.20.5.204,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.5.205,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.5.206,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.5.207,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.5.208,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.5.209,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.5.210,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.5.211,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.5.212,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.5.213,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.5.214,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.5.215,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.5.216,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.5.217,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.5.218,US,64532,Synthetic US Transit Cooperative 1
,10.20.5.219,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.5.220,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.5.221,KR,64573,Synthetic KR Transit Cooperative 2
,10.20.5.222,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.5.223,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.5.224,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.5.225,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.5.226,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.5.227,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.5.228,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.5.229,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.5.230,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.5.231,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.5.232,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.5.233,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.5.234,US,64532,Synthetic US Transit Cooperative 1
,10.20.5.235,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.5.236,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.5.237,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.5.238,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.5.239,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.5.240,GR,64561,Synthetic GR Transit Cooperative 2
,10.20.5.241,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.5.242,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.5.243,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.5.244,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.5.245,GR,64561,Synthetic GR Transit Cooperative 2
,10.20.5.246,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.5.247,CA,64517,Synthetic CA Transit Cooperative 2
,10.20.5.248,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.5.249,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.5.250,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.5.251,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.5.252,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.5.253,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.5.254,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.6.1,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.6.2,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.6.3,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.6.4,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.6.5,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.6.6,FI,64559,Synthetic FI Transit Cooperative 2
,10.20.6.7,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.6.8,NG,64601,Synthetic NG Transit Cooperative 2
,10.20.6.9,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.6.10,AE,64537,Synthetic AE Transit Cooperative 2
,10.20.6.11,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.6.12,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.6.13,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.6.14,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.6.15,AT,64540,Synthetic AT Transit Cooperative 1
,10.20.6.16,VN,64596,Synthetic VN Transit Cooperative 1
,10.20.6.17,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.6.18,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.6.19,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.6.20,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.6.21,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.6.22,PL,64583,Synthetic PL Transit Cooperative 2
,10.20.6.23,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.6.24,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.6.25,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.6.26,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.6.27,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.6.28,UA,64595,Synthetic UA Transit Cooperative 2
,10.20.6.29,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.6.30,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.6.31,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.6.32,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.6.33,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.6.34,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.6.35,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.6.36,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.6.37,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.6.38,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.6.39,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.6.40,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.6.41,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.6.42,PL,64583,Synthetic PL Transit Cooperative 2
,10.20.6.43,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.6.44,US,64532,Synthetic US Transit Cooperative 1
,10.20.6.45,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.6.46,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.6.47,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.6.48,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.6.49,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.6.50,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.6.51,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.6.52,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.6.53,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.6.54,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.6.55,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.6.56,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.6.57,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.6.58,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.6.59,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.6.60,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.6.61,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.6.62,FI,64559,Synthetic FI Transit Cooperative 2
,10.20.6.63,MY,64576,Synthetic MY Transit Cooperative 1
,10.20.6.64,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.6.65,MY,64576,Synthetic MY Transit Cooperative 1
,10.20.6.66,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.6.67,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.6.68,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.6.69,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.6.70,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.6.71,US,64532,Synthetic US Transit Cooperative 1
,10.20.6.72,NZ,64580,Synthetic NZ Transit Cooperative 1
,10.20.6.73,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.6.74,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.6.75,CZ,64552,Synthetic CZ Transit Cooperative 1
