address,expected_group,group_kind,family,role,label_strength,ip_behaviour_class,expected_elevated_features
bc1q6rd86kt76eg58c6fzw76d3tuy46re6l07rcvsq,G-02,scenario_instance,G,scenario_core,strong,churning,network
bc1q6rg2hcqdedgvccyan95gdumw2dk59lr4apndkg,,none,A,background,weak,stable,
bc1q6rjer58mmhgnx7mh5pc95uvh75kaxcl8zxsw42,,none,A,background,weak,stable,
bc1q6rjer58mmhgnx7mh5pc95uvh75kaxcl8zxsw42,F-10,common_input_entity,F,scenario_core,strong,stable,graph
bc1q6rngegzuxpz672r0cf2trmzhul5uszan4g0nsg,,none,A,background,weak,stable,
bc1q6rqf79mg667lhysy6ct8qkw9m2dzr3z65cp63v,,none,A,background,weak,stable,
bc1q6rqpqeh4mf3tzp920qg0hgym686vs70ft22sum,,none,A,background,weak,stable,
bc1q6rwperpxchwq4gmnz89frzwe8qp855qg70pr0k,,none,A,background,weak,stable,
bc1q6rxdr7g3gknayecmxxszdc36rj0mgctyeqe229,,none,A,background,weak,stable,
bc1q6rxh2s4pgh4cfyl9wn97d8s3f87dlvrd2axazu,,none,A,background,weak,stable,
bc1q6rxxs0fhsj29dmgn6dxy9c2l97ttcr2gn55vwc,,none,A,background,weak,stable,
bc1q6rxxs0fhsj29dmgn6dxy9c2l97ttcr2gn55vwc,B-14,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q6s9ek0r7zukr8cazclsusfsljas5g9p79n65e2,,none,A,background,weak,stable,
bc1q6s9p5h2ztflfem4fj7vurw6yhgfj9qfwmwatxf,,none,A,background,weak,stable,
bc1q6s9p5h2ztflfem4fj7vurw6yhgfj9qfwmwatxf,F-13,common_input_entity,F,scenario_core,strong,stable,graph
bc1q6s9p5h2ztflfem4fj7vurw6yhgfj9qfwmwatxf,H-01,dense_community,H,scenario_core,weak,stable,graph
bc1q6satggn60s4cwqh45fjj70ek5umrct05llr385,,none,A,background,weak,stable,
bc1q6sektef79j7ljrr70lx0q98n0xt3pmfcy45p9z,,none,A,background,weak,stable,
bc1q6sfa4szergj4afrrfkk6pkdclfptqe9a4psg0j,,none,A,background,weak,stable,
bc1q6sfa4szergj4afrrfkk6pkdclfptqe9a4psg0j,B-04,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q6sg38jaf5mqm3nyxfehm5uzungjrmkcwyfh8n8,,none,A,background,weak,stable,
bc1q6skx9ufwpkgp4xeflaf33rq8kpywdgpwmk4r5d,,none,A,background,weak,stable,
bc1q6skx9ufwpkgp4xeflaf33rq8kpywdgpwmk4r5d,E-08,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q6sw6ut4uwgy9er0llukpt50u3zpwdkw5sth2sk,,none,A,background,weak,stable,
bc1q6sw6ut4uwgy9er0llukpt50u3zpwdkw5sth2sk,B-14,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q6swnshrg2pluw9p8nkdaq7s6lfcm0yxh882zu4,,none,A,background,weak,stable,
bc1q6t3pf3727j3u2y3n7syzkgpvcrfzq8huvkzt58,,none,A,background,weak,stable,
bc1q6t6jptkqx93yclyfwjsqa644g52ng7nrawzwmd,,none,A,background,weak,stable,
bc1q6t6ya0hna50gfd2gdek3wwf734ypjpza7cuf2s,,none,A,background,weak,stable,
bc1q6t99py6yxyj0ayhn2nds9tp9ysxwg8tuuqql0t,,none,A,background,weak,stable,
bc1q6tah0wdenf6we5srzpg2359l3w7gnnmhfd6g2f,,none,A,background,weak,stable,
bc1q6tlvc36wnnmpu0fu4gaz55ztxccue37nvft3fv,,none,A,background,weak,stable,
bc1q6trde79gd4r5jjfz6j08gemzpj796e55u2sysm,,none,A,background,weak,stable,
bc1q6trde79gd4r5jjfz6j08gemzpj796e55u2sysm,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q6ttyftskd3a69q44q484fy0me0aegn6unupp62,,none,A,background,weak,stable,
bc1q6txh067vgtyetrep8jgcp4tkpd2mwy67afx39q,,none,A,background,weak,stable,
bc1q6txvvqges9h9mqws7wd2wvrr9u4ffmsm6naghs,,none,A,background,weak,stable,
bc1q6tzst2drkcy4pqqd8yltyufajrcuu7dg3k79r6,,none,A,background,weak,stable,
bc1q6tzst2drkcy4pqqd8yltyufajrcuu7dg3k79r6,G-06,scenario_instance,G,scenario_core,weak,churning,network
bc1q6tzst2drkcy4pqqd8yltyufajrcuu7dg3k79r6,H-06,dense_community,H,scenario_core,weak,stable,graph
bc1q6u2xz6ekvgdmsf34qzesf86vehetk68sxqstep,,none,A,background,weak,stable,
bc1q6u6fry8hpxz3sxjzcxxrh95vjlwxtf2tf23pzs,,none,A,background,weak,stable,
bc1q6u9svrraljdy3uz3nv5d5zvsfpsunewkcfz9v0,,none,A,background,weak,stable,
bc1q6u9svrraljdy3uz3nv5d5zvsfpsunewkcfz9v0,C-02,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1q6umym7sjep2s6rlwht7n0jsem0vj4j95taawj3,,none,A,background,weak,stable,
bc1q6ur706cdpsmjlkvemmhkjp8tt8qlze8smgt5n2,,none,A,background,weak,stable,
bc1q6uszaylecc7n4c64z7lglgkwcdv7hz4ykaq7z2,,none,A,background,weak,stable,
bc1q6uszaylecc7n4c64z7lglgkwcdv7hz4ykaq7z2,C-01,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q6ut2fp20vqsnwvx56wrss0707v9xze2zzy2zg4,,none,A,background,weak,stable,
bc1q6uvyyhmru5yqhfsnwfl4me6yy6yze2jgvp20cv,,none,A,background,weak,stable,
bc1q6uvyyhmru5yqhfsnwfl4me6yy6yze2jgvp20cv,E-06,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q6v406dqff23djcgelsjtyhqljhayqac87rdnwc,,none,A,background,weak,stable,
bc1q6v406dqff23djcgelsjtyhqljhayqac87rdnwc,C-05,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1q6v5x9d23xp48z80fmty2qyg2w92yl7jy64az6t,,none,A,background,weak,stable,
bc1q6vhjw7zsr5qh335jmg2ks2vw8tn2vn6t52ctqr,,none,A,background,weak,stable,
bc1q6vhu2uefvkjj40grx59m9evkqkjqw9qyy5llv6,,none,A,background,weak,stable,
bc1q6vpevsdl3rxqupgd7yh67r2eymq65k0r5hn2wg,,none,A,background,weak,stable,
bc1q6vpevsdl3rxqupgd7yh67r2eymq65k0r5hn2wg,C-12,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1q6vpevsdl3rxqupgd7yh67r2eymq65k0r5hn2wg,F-14,common_input_entity,F,scenario_core,strong,stable,graph
bc1q6vpsw8jahhny3vcv74qadw65f4w9prwf3lndtq,,none,A,background,weak,stable,
bc1q6vspp0dzvdvykty7ltr2765v2nlurs3aatuz7l,,none,A,background,weak,stable,
bc1q6vwaaxwcr6vrhhyea7am85lygjlvua696fg0lu,,none,A,background,weak,stable,
bc1q6vy98h0pw6f37zkruagaet7hah2hx5e2aygr7h,,none,A,background,weak,stable,
bc1q6w0pdtakc43e2p3jeku0e6tefd3m4e057335my,,none,A,background,weak,stable,
bc1q6w0pdtakc43e2p3jeku0e6tefd3m4e057335my,C-05,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q6w6nas59qaz9lke5jnvcwwflpp223257vw6s7z,,none,A,background,weak,stable,
bc1q6wayjrqz0jks4fykeev6032f05kpk9gn0crdjz,,none,A,background,weak,stable,
bc1q6wc5pr6xvt6u36vwlq8p8swu3r4k2pmc3pd54u,,none,A,background,weak,stable,
bc1q6wjcjqpfyq3mplw03zp7vxqkjhep3lp36fht3l,,none,A,background,weak,stable,
bc1q6wjcjqpfyq3mplw03zp7vxqkjhep3lp36fht3l,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q6wlqfhu8kawjnparqsrrpz76xu9jquydre4w7y,,none,A,background,weak,stable,
bc1q6wlqfhu8kawjnparqsrrpz76xu9jquydre4w7y,C-03,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q6wlqfhu8kawjnparqsrrpz76xu9jquydre4w7y,C-12,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1q6wn0jf3jvsu0dsa620ldu3z7v78zegaw4zqcrn,,none,A,background,weak,stable,
bc1q6wpjnmdvcpc8zxjvtskfjwpw662zdtyw5n7t4l,,none,A,background,weak,stable,
bc1q6wrf0snt207p0vqyaw8mgpmx9faqn20e8kn909,,none,A,background,weak,stable,
bc1q6wujwst24lyymkm9phae5f2d6d9vysahzh7veq,,none,A,background,weak,stable,
bc1q6ww06ju2m8una5u2d2wrdtwwezsgj075t9enca,,none,A,background,weak,stable,
bc1q6ww5ylvfyr3hqjqf43h9exum9dv6ypktgtl8p7,,none,A,background,weak,stable,
bc1q6wwvhzs8nzy9ltch62edvnchvdgvakj47087v3,,none,A,background,weak,stable,
bc1q6wy3sewf5273ar0ef6wgy06dykujs5dlf7pjj0,,none,A,background,weak,stable,
bc1q6x08f4cssx3veuzxy4f3f2qpfju67qhz3k28zw,,none,A,background,weak,stable,
bc1q6x4485j73ey6hajau3gcl9xpj9ml85umw6lxcz,,none,A,background,weak,stable,
bc1q6x4485j73ey6hajau3gcl9xpj9ml85umw6lxcz,D-15,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q6x4fq8kjsauk34q4dplng045uam5ucu0rcjy92,,none,A,background,weak,stable,
bc1q6x9s3rpscs7hs3at6dhejwhrs7mkxnu685dd4v,,none,A,background,weak,stable,
bc1q6x9s3rpscs7hs3at6dhejwhrs7mkxnu685dd4v,H-05,dense_community,H,scenario_core,weak,stable,graph
bc1q6xadw36wyyygjmu0ulxxsks0zfsfvlet2duqyx,,none,A,background,weak,stable,
bc1q6xadz25cu8p7mx0u2m8tynz7vhyzwcmddmeq66,,none,A,background,weak,stable,
bc1q6xaryx4ymm4eznk4pxv96etz80s6z89vrlwn6l,,none,A,background,weak,stable,
bc1q6xevhecn08pdhyqp4xyz8p0v23zgz7fwcqx4m0,,none,A,background,weak,stable,
bc1q6xj5xjfvjx3h7zyltm5eucylt600zs6zu3f29x,,none,A,background,weak,stable,
bc1q6xl3d6d7w04clr3vtdgxqq8g7wxwc59xmyl4k7,,none,A,background,weak,stable,
bc1q6xnn6ff43hu2lngzgmnppynpdsgtv0x6tjgrrz,,none,A,background,weak,stable,
bc1q6xnn6ff43hu2lngzgmnppynpdsgtv0x6tjgrrz,G-10,scenario_instance,G,scenario_core,weak,churning,network
bc1q6xqflhvulhx0hs39g6x25h9hsrzfhtkkgle79e,,none,A,background,weak,stable,
bc1q6xwjdvf46z9mzcaexf8zvg84lvh7d49a4fq88j,,none,A,background,weak,stable,
bc1q6y4a22mhnkzhew4flnj2c9r6hzxdnlv4z3vl52,,none,A,background,weak,stable,
bc1q6yc2zdlu3kspq2tvnmap7j06z66v65evmrqevg,,none,A,background,weak,stable,
bc1q6yh42p0m7gltnrl7afly8xava4g2t7h68626mp,,none,A,background,weak,stable,
bc1q6yn9eay3nal584ukyzuvamzpzf9a3aphem7ph2,,none,A,background,weak,stable,
bc1q6ysvpkhfxdzjn2pxr4eshhhrmgmp6y7exkgjpf,,none,A,background,weak,stable,
bc1q6yttp2963evd44ln5cyy5czgydpn3mq9y5mtuk,,none,A,background,weak,stable,
bc1q6yttp2963evd44ln5cyy5czgydpn3mq9y5mtuk,G-08,scenario_instance,G,scenario_core,weak,churning,network
bc1q6yxv72hekjrfxk2dpxezqedn4klsmkqznc7w83,,none,A,background,weak,stable,
bc1q6z0azfhsclgmypj2jx6kncutnvfssy6h0gc7sy,,none,A,background,weak,stable,
bc1q6z0nxmyswrn0kdr7kku508tv5fmhsy3dal2t0w,,none,A,background,weak,stable,
bc1q6z4zmh8whkh3uq48hxvck0ac7k4xsww2fy390u,,none,A,background,weak,stable,
bc1q6z6y0gvez9fhx5l2nuxfd63ex6ayz8fqnkahzc,,none,A,background,weak,stable,
bc1q6z7e0mkskdak66frc4lywz6532ghcdm7kfc04r,,none,A,background,weak,stable,
bc1q6za8m0qynsvu3z27zr65m59vw2t2w3z3f52dk2,,none,A,background,weak,stable,
bc1q6za8m0qynsvu3z27zr65m59vw2t2w3z3f52dk2,G-07,scenario_instance,G,scenario_core,weak,churning,network
bc1q6zaq3w4jdggh8eukkaqc6dq3k0xlpa2v6cs2hk,,none,A,background,weak,stable,
bc1q6ze7uwppj30pl7rusa75a7vwww27sp6mell00y,,none,A,background,weak,stable,
bc1q6zgznzqmmsmzehkns7ep2znnkc9xu8s9q84zay,,none,A,background,weak,stable,
bc1q6zjllhvkcqwpmshduvthtfcmqtwc2z9myut98m,,none,A,background,weak,stable,
bc1q6zlq7ptvvtevth7nqaqw677m4qy8dsm7n2tnw3,,none,A,background,weak,stable,
bc1q6zmgde0k3hc64ywqemsnl6a5wdurwycl5xqqhk,,none,A,background,weak,stable,
bc1q6zmgde0k3hc64ywqemsnl6a5wdurwycl5xqqhk,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1q6zpj8fcf2z52xc4akj9er4uk7ds8c2vgga8zrt,,none,A,background,weak,stable,
bc1q6zw9f932gafszmqatqxurxqp8kftazwtcurfa7,,none,A,background,weak,stable,
bc1q6zysxz5vy5mm4ht3kehh0puvq5um6ugwz35cj4,,none,A,background,weak,stable,
bc1q7038vwg0j0m834hzftwqrjhmvzw6d3qnz8xhse,,none,A,background,weak,stable,
bc1q703vq5kdtgrayxulwpkmk0dtx0tquxnayfc2g9,,none,A,background,weak,stable,
bc1q705asv2y2v2shaulh26dvhd8hh3lktttj66da2,,none,A,background,weak,stable,
bc1q705c6p3qzqazjyl8st7nymfwep27jguw9dww7a,,none,A,background,weak,stable,
bc1q709j3czxcjx6m85qj24usj8j4zs32hqanc2ruc,,none,A,background,weak,stable,
bc1q70djrl8qmh2kx6vavnlacvuymh7sdh78g20nsf,,none,A,background,weak,stable,
bc1q70env6hy8gmwy5pvg4qzncsth0mqex2t7qnvwg,,none,A,background,weak,stable,
bc1q70j7zcrqwcvdfeugzzw4kzzx76hmuvnv3l3zam,,none,A,background,weak,stable,
bc1q70nzj8l9cgfsfyxrp56t0yh9g5h633l3l0jl9c,,none,A,background,weak,stable,
bc1q70tctnanqe57jjlfcawa4j7k58fveafusytsjj,,none,A,background,weak,stable,
bc1q70ugr06wyz8th8u2flkkt5pf6qwlaynwhrvkav,,none,A,background,weak,stable,
bc1q72fgw4kq0m92l7q5xyx5ezmrc3gxusvuqrmn0z,,none,A,background,weak,stable,
bc1q72fwastykd2ady7pk4azxgk7cgjt0f83npgtn6,,none,A,background,weak,stable,
bc1q72fwastykd2ady7pk4azxgk7cgjt0f83npgtn6,E-06,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q72fza78g3v4xceetz6ludl7awygtq3l9hcuwe3,,none,A,background,weak,stable,
bc1q72j5r6vf0cclc7snukkhq4du0v4us4yjlgmxka,,none,A,background,weak,stable,
bc1q72m9gxm0zd47l4apwvc55atdy6j65mrvwma7nk,,none,A,background,weak,stable,
bc1q72m9gxm0zd47l4apwvc55atdy6j65mrvwma7nk,E-05,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q72ngnsmmvc3zankhzycan2v8zgpyz8thale4kx,,none,A,background,weak,stable,
bc1q72ngnsmmvc3zankhzycan2v8zgpyz8thale4kx,B-09,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q72ngnsmmvc3zankhzycan2v8zgpyz8thale4kx,G-08,scenario_instance,G,scenario_core,weak,churning,network
bc1q72rt4znczl4twhq7w2tjzf06jtyz4es5qy4284,,none,A,background,weak,stable,
bc1q72s2qf5kasc7y9pzmqku4j296vpwh2qcemwxpe,,none,A,background,weak,stable,
bc1q72ug2lsjd9g5sc3vryz333xhk0j9fxgsdjhy9e,,none,A,background,weak,stable,
bc1q72ug2lsjd9g5sc3vryz333xhk0j9fxgsdjhy9e,D-12,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q72zs0rzdmqyrtzheaehr6c9j4yrj554txjs4rh,,none,A,background,weak,stable,
bc1q732at4kafnmh33t8ds9qnyu4us6d84nz62954h,,none,A,background,weak,stable,
bc1q732at4kafnmh33t8ds9qnyu4us6d84nz62954h,E-08,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q7348tlwypmmp8um262n379lsrfs64f9mnndvwe,,none,A,background,weak,stable,
bc1q734k0dymw7s3azwpsqrz5yqgm2ejt6vxauzc9w,,none,A,background,weak,stable,
bc1q734k0dymw7s3azwpsqrz5yqgm2ejt6vxauzc9w,E-01,scenario_instance,E,scenario_core,weak,stable,"structure,graph,flow"
bc1q736403fl8zd3c76wurzg6u530jxjg3zt4ruwf5,,none,A,background,weak,stable,
bc1q73g3l2m2gatpg7f2vw672tk9n3tgz6vxhd49tj,,none,A,background,weak,stable,
bc1q73jfflpqwwcup70c2rstadd89k6usgj4f7ahxk,,none,A,background,weak,stable,
bc1q73ml30k53lr7y256czdy062f8v6w4tfjjh4u2n,,none,A,background,weak,stable,
bc1q73qg63dj6sylcp0e2tu83ag6ke78jevr0zefq2,,none,A,background,weak,stable,
bc1q73ryqfgz7zkwcxz7lk8dmht8valxkkh2j8263d,,none,A,background,weak,stable,
bc1q73ryqfgz7zkwcxz7lk8dmht8valxkkh2j8263d,D-03,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q73ssuc70vm0y9wmgq780haq7dp757pmun03rqs,,none,A,background,weak,stable,
bc1q73w3dh43ajapme5ztm232hxs43fyltendw29c9,,none,A,background,weak,stable,
bc1q73w3dh43ajapme5ztm232hxs43fyltendw29c9,G-06,scenario_instance,G,scenario_core,weak,churning,network
bc1q7434ql6fky6jehe32nh0rawrx65nvpef2j77a9,,none,A,background,weak,stable,
bc1q743tc7s7zz5s78hgnzanjxp3wdvpvl66dy88fm,,none,A,background,weak,stable,
bc1q745nm229hfgsapr5usafgt6t733xc7z0pxnfvr,,none,A,background,weak,stable,
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,,none,A,background,weak,stable,
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-01,common_input_entity,F,scenario_support,benign_multi_address_user,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-03,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-04,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-05,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-06,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-07,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-08,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-09,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-10,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-11,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-12,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-13,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-16,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-17,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-18,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-19,common_input_entity,F,scenario_support,,stable,graph
bc1q74894g8p232rshflz6wwnlnnk6ff0e9e93r9p6,F-20,common_input_entity,F,scenario_support,,stable,graph
bc1q749uja2rmpgy0vt05tjdrhlhwmxwhgdfjdkar7,,none,A,background,weak,stable,
bc1q749uja2rmpgy0vt05tjdrhlhwmxwhgdfjdkar7,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q74c4hpce0vd238vdl8gqlvp73vj87wnrj64tjv,,none,A,background,weak,stable,
bc1q74flqm7kl2nupfh02a03lqhudj579hkw9xjjr2,,none,A,background,weak,stable,
bc1q74gd7n9m7t9l8cs0nqu992x9jepv6z5kp93rjv,,none,A,background,weak,stable,
bc1q74gd7n9m7t9l8cs0nqu992x9jepv6z5kp93rjv,E-07,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q74m0rn9wg7979s20lwzghqww4w2utahmr720hg,,none,A,background,weak,stable,
bc1q74m0rn9wg7979s20lwzghqww4w2utahmr720hg,C-01,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q74tk4ecsgmex262q2ts3rlpgjdwg0ptdctgt3k,,none,A,background,weak,stable,
bc1q74u620crcnevysk8269dm9sxccv4qtjhesg2u0,,none,A,background,weak,stable,
bc1q74wakxghdn9kwcpwjhk8x60a8s9yvah4gpmnnu,,none,A,background,weak,stable,
bc1q7524wkxnwpyhvlrx968950mc8vfw82hd8zack5,,none,A,background,weak,stable,
bc1q7524wkxnwpyhvlrx968950mc8vfw82hd8zack5,E-08,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q755p5d90l0lp2vg4j0j3f8hjaj20gwaew6dsxu,,none,A,background,weak,stable,
bc1q758xntjl603ta2ck47scl7tpcyghvjpq5gv5hp,,none,A,background,weak,stable,
bc1q758xntjl603ta2ck47scl7tpcyghvjpq5gv5hp,D-06,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q75aek64l7gal5jwlf4rhuv656m9qg9pm9y4p9e,,none,A,background,weak,stable,
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,,none,A,background,weak,stable,
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-02,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-03,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-04,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-05,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-06,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-07,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-08,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-09,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-10,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-11,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-12,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-13,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-14,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-15,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-16,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-17,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-18,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-19,common_input_entity,F,scenario_support,,stable,graph
bc1q75afqgezaf5c3wvvfv4p6wh733575txysk4stl,F-20,common_input_entity,F,scenario_support,,stable,graph
bc1q75f5wklnqx2d2c5jzkltyc2wy79jpdam5nlt79,,none,A,background,weak,stable,
bc1q75jy8zp2nnxcr04ny58n2pjc48tmk9nlxsl9x6,,none,A,background,weak,stable,
bc1q75lhwlppy6jnhlwcjvrnhr2rqlftt0n3fmzu82,,none,A,background,weak,stable,
bc1q75mfv6j7qt6zh6yjhhtv2p7d9rqh8a7cwh3487,,none,A,background,weak,stable,
bc1q75mk6zr6qcg3ft37phc4p46v930v7kmeztk3d6,,none,A,background,weak,stable,
bc1q75zzmwg3me9nrk0wjzllk8jzkp5l2749trwpu0,,none,A,background,weak,stable,
bc1q764stazutj4270d4z78am2a0xlqddgwz3gek0v,,none,A,background,weak,stable,
bc1q76fcnaamtkgsa4cfxdrg5n7fjljxw2pdn89ga2,,none,A,background,weak,stable,
bc1q76fcnaamtkgsa4cfxdrg5n7fjljxw2pdn89ga2,F-08,common_input_entity,F,scenario_core,strong,stable,graph
bc1q76jr7xy7g26p2uq27rdx6pu2vwm200q77x78jj,,none,A,background,weak,stable,
bc1q76jr7xy7g26p2uq27rdx6pu2vwm200q77x78jj,D-03,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q76kgk5dh3f5d0h0gkzcnhqn7zm4frhrqctqm2f,,none,A,background,weak,stable,
bc1q76lwh3gnkfy0tq2lqptvgaee9e4tdqre6qfz5v,,none,A,background,weak,stable,
bc1q76lwh3gnkfy0tq2lqptvgaee9e4tdqre6qfz5v,G-02,scenario_instance,G,scenario_core,strong,churning,network
bc1q76vts3uz50w7c22v24adfcv4h7mu2zg47uplju,,none,A,background,weak,stable,
bc1q7708p9wutnaz99ektvgkdq3rkmf2xqer9fyvcu,,none,A,background,weak,stable,
bc1q772cwcjzwu02y8ggxe3ajd5gr4dfsyxtahwf50,,none,A,background,weak,stable,
bc1q7730px4kqxxlnd2s9wg7t083xtdenraajxgsnk,,none,A,background,weak,stable,
bc1q77ckx463u2s2j974mu804palkf90vh3xjfjdw8,,none,A,background,weak,stable,
bc1q77cw8w6s4e6zgtfrh2wvcxpdr3tva83ccywkrx,,none,A,background,weak,stable,
bc1q77dzs5stgutq43ut8kycru30ntzh47d9gkv3dl,,none,A,background,weak,stable,
bc1q77f3780jjqa3yka9qnsd35myhx94j2x6ssftqp,,none,A,background,weak,stable,
bc1q77h2x4qu329jlr756r0fsfvpdyqez4mj8cfa5f,,none,A,background,weak,stable,
bc1q77k8ccv9fredrc3hh9t5n0lq38l5aq6muh4qzh,,none,A,background,weak,stable,
bc1q77qf4jv0k03wuv08fd4xf3xknrw7x4qwfqgtxp,,none,A,background,weak,stable,
bc1q77qve2qne404hm69359a2nsm9ex4hys8257h4h,,none,A,background,weak,stable,
bc1q77v0c8rslfpc5pdulf0nerh0qldnszx6pqcyc6,,none,A,background,weak,stable,
bc1q77wlgkkdzsjgyr5ggppqytp0j7df9vkh7np6rj,,none,A,background,weak,stable,
bc1q77wlgkkdzsjgyr5ggppqytp0j7df9vkh7np6rj,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q77wlgkkdzsjgyr5ggppqytp0j7df9vkh7np6rj,D-12,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q789g09lphgt50xqlgy3m938lt00a6q43t53v93,,none,A,background,weak,stable,
